DATE,HOUR,AIRPORT,TEMP_C,WIND_SPEED_KMH,PRECIP_MM,WEATHER_COND
2025-05-09,15,LAX,32.7,13.6,0.0,Snow
2025-05-09,16,LAX,17.5,3.4,0.0,Fog
2025-05-09,17,LAX,28.0,12.9,5.0,Rain
2025-05-09,18,LAX,31.0,1.7,0.0,Snow
2025-05-09,19,LAX,16.3,2.3,0.0,Fog
2025-05-09,20,LAX,19.8,9.6,0.0,Cloudy
2025-05-09,21,LAX,13.0,6.1,0.0,Cloudy
2025-05-09,22,LAX,16.7,13.3,0.0,Fog
2025-05-09,23,LAX,26.6,0.9,5.0,Snow
2025-05-10,0,LAX,32.4,0.8,0.5,Fog
2025-05-10,1,LAX,15.5,7.7,0.0,Snow
2025-05-10,2,LAX,23.7,5.6,0.5,Snow
2025-05-10,3,LAX,33.0,8.4,0.0,Cloudy
2025-05-10,4,LAX,32.4,9.6,1.0,Snow
2025-05-10,5,LAX,12.4,3.4,5.0,Cloudy
2025-05-10,6,LAX,11.1,14.5,0.0,Thunderstorm
2025-05-10,7,LAX,18.0,12.5,0.1,Fog
2025-05-10,8,LAX,31.6,2.0,0.5,Snow
2025-05-10,9,LAX,13.9,7.8,0.0,Cloudy
2025-05-10,10,LAX,32.0,5.5,5.0,Clear
2025-05-10,11,LAX,20.9,7.7,0.0,Thunderstorm
2025-05-10,12,LAX,31.2,9.9,0.0,Rain
2025-05-10,13,LAX,10.9,4.0,0.0,Clear
2025-05-10,14,LAX,29.9,5.1,1.0,Cloudy
2025-05-10,15,LAX,20.2,5.9,1.0,Cloudy
2025-05-10,16,LAX,25.1,10.5,5.0,Clear
2025-05-10,17,LAX,30.5,1.6,0.1,Cloudy
2025-05-10,18,LAX,13.4,2.2,0.0,Thunderstorm
2025-05-10,19,LAX,30.4,14.7,0.0,Fog
2025-05-10,20,LAX,33.4,6.5,0.5,Fog
2025-05-10,21,LAX,33.4,0.2,0.0,Clear
2025-05-10,22,LAX,10.9,12.9,0.0,Rain
2025-05-10,23,LAX,16.3,5.2,0.0,Snow
2025-05-11,0,LAX,14.2,5.4,0.0,Rain
2025-05-11,1,LAX,18.3,1.1,0.1,Clear
2025-05-11,2,LAX,19.4,0.2,1.0,Thunderstorm
2025-05-11,3,LAX,19.7,9.2,0.1,Fog
2025-05-11,4,LAX,21.1,3.7,5.0,Cloudy
2025-05-11,5,LAX,33.4,6.1,1.0,Snow
2025-05-11,6,LAX,26.8,9.8,5.0,Cloudy
2025-05-11,7,LAX,21.9,11.8,0.0,Cloudy
2025-05-11,8,LAX,11.4,5.0,0.0,Snow
2025-05-11,9,LAX,25.7,2.2,0.0,Cloudy
2025-05-11,10,LAX,13.3,0.1,0.0,Fog
2025-05-11,11,LAX,33.8,7.8,0.0,Rain
2025-05-11,12,LAX,17.3,13.1,0.1,Fog
2025-05-11,13,LAX,26.7,3.0,5.0,Rain
2025-05-11,14,LAX,13.3,3.2,1.0,Thunderstorm
2025-05-11,15,LAX,33.2,6.8,0.1,Snow
2025-05-11,16,LAX,23.3,5.3,0.0,Thunderstorm
2025-05-11,17,LAX,28.4,11.7,0.1,Clear
2025-05-11,18,LAX,25.2,14.0,0.1,Thunderstorm
2025-05-11,19,LAX,24.4,14.8,0.0,Clear
2025-05-11,20,LAX,31.9,1.2,0.1,Clear
2025-05-11,21,LAX,18.3,12.7,5.0,Fog
2025-05-11,22,LAX,33.3,8.0,1.0,Rain
2025-05-11,23,LAX,26.0,7.4,1.0,Clear
2025-05-12,0,LAX,22.4,8.5,5.0,Rain
2025-05-12,1,LAX,18.4,1.1,0.0,Snow
2025-05-12,2,LAX,34.3,11.0,0.0,Snow
2025-05-12,3,LAX,24.7,7.0,5.0,Snow
2025-05-12,4,LAX,34.9,2.8,1.0,Thunderstorm
2025-05-12,5,LAX,15.1,13.3,0.5,Snow
2025-05-12,6,LAX,17.3,11.1,0.0,Rain
2025-05-12,7,LAX,16.9,9.0,0.1,Fog
2025-05-12,8,LAX,32.2,0.0,0.0,Cloudy
2025-05-12,9,LAX,28.5,10.4,0.1,Rain
2025-05-12,10,LAX,27.4,1.4,0.1,Clear
2025-05-12,11,LAX,27.8,8.0,5.0,Fog
2025-05-12,12,LAX,32.3,11.8,1.0,Fog
2025-05-12,13,LAX,11.3,1.7,0.0,Cloudy
2025-05-12,14,LAX,27.4,9.5,0.0,Clear
2025-05-12,15,LAX,28.5,0.3,0.0,Thunderstorm
2025-05-12,16,LAX,18.9,12.1,0.5,Fog
2025-05-12,17,LAX,26.9,5.9,0.0,Thunderstorm
2025-05-12,18,LAX,13.9,2.7,5.0,Rain
2025-05-12,19,LAX,13.0,4.6,5.0,Rain
2025-05-12,20,LAX,14.3,6.7,1.0,Thunderstorm
2025-05-12,21,LAX,26.6,8.5,0.0,Cloudy
2025-05-12,22,LAX,27.0,9.5,0.0,Snow
2025-05-12,23,LAX,18.5,11.9,0.5,Cloudy
2025-05-13,0,LAX,31.1,4.4,0.1,Clear
2025-05-13,1,LAX,34.2,13.8,0.0,Clear
2025-05-13,2,LAX,18.0,3.6,0.0,Clear
2025-05-13,3,LAX,12.8,4.6,0.0,Thunderstorm
2025-05-13,4,LAX,32.3,11.9,0.0,Fog
2025-05-13,5,LAX,26.5,1.9,0.0,Cloudy
2025-05-13,6,LAX,16.0,0.4,5.0,Snow
2025-05-13,7,LAX,34.7,4.9,0.5,Cloudy
2025-05-13,8,LAX,14.6,9.2,1.0,Thunderstorm
2025-05-13,9,LAX,33.3,13.1,0.1,Fog
2025-05-13,10,LAX,15.5,5.1,1.0,Snow
2025-05-13,11,LAX,30.9,12.4,0.0,Cloudy
2025-05-13,12,LAX,30.7,4.2,5.0,Rain
2025-05-13,13,LAX,24.3,4.3,1.0,Fog
2025-05-13,14,LAX,21.8,13.4,0.0,Snow
2025-05-13,15,LAX,23.2,14.2,0.1,Clear
2025-05-13,16,LAX,19.3,6.5,0.0,Fog
2025-05-13,17,LAX,17.9,13.6,5.0,Cloudy
2025-05-13,18,LAX,26.5,1.2,0.0,Cloudy
2025-05-13,19,LAX,16.4,7.7,1.0,Cloudy
2025-05-13,20,LAX,15.1,12.1,1.0,Clear
2025-05-13,21,LAX,13.6,4.5,0.0,Snow
2025-05-13,22,LAX,10.6,10.4,0.0,Cloudy
2025-05-13,23,LAX,26.1,5.6,5.0,Snow
2025-05-14,0,LAX,32.6,11.1,0.0,Snow
2025-05-14,1,LAX,28.2,3.0,0.0,Rain
2025-05-14,2,LAX,17.5,3.5,5.0,Fog
2025-05-14,3,LAX,25.2,5.2,1.0,Clear
2025-05-14,4,LAX,11.2,0.9,0.5,Snow
2025-05-14,5,LAX,19.5,6.0,0.1,Rain
2025-05-14,6,LAX,34.4,14.3,0.0,Rain
2025-05-14,7,LAX,31.9,3.5,0.0,Clear
2025-05-14,8,LAX,26.0,7.2,0.0,Cloudy
2025-05-14,9,LAX,33.3,5.0,0.5,Cloudy
2025-05-14,10,LAX,24.3,14.5,0.0,Cloudy
2025-05-14,11,LAX,30.6,10.8,0.0,Clear
2025-05-14,12,LAX,27.8,9.5,1.0,Rain
2025-05-14,13,LAX,14.0,4.9,0.0,Clear
2025-05-14,14,LAX,15.6,11.4,0.1,Clear
2025-05-14,15,LAX,32.8,3.7,0.0,Snow
2025-05-14,16,LAX,11.2,9.6,0.0,Thunderstorm
2025-05-14,17,LAX,32.7,11.1,0.0,Rain
2025-05-14,18,LAX,28.2,8.7,0.5,Snow
2025-05-14,19,LAX,16.5,14.4,0.0,Snow
2025-05-14,20,LAX,16.2,6.6,0.0,Rain
2025-05-14,21,LAX,23.0,0.2,0.1,Rain
2025-05-14,22,LAX,32.7,14.0,0.0,Snow
2025-05-14,23,LAX,16.8,12.2,0.1,Snow
2025-05-15,0,LAX,32.4,6.5,0.0,Rain
2025-05-15,1,LAX,15.8,7.2,5.0,Snow
2025-05-15,2,LAX,20.4,13.5,0.1,Snow
2025-05-15,3,LAX,19.9,8.3,0.1,Snow
2025-05-15,4,LAX,13.2,5.6,5.0,Fog
2025-05-15,5,LAX,31.2,13.9,0.0,Fog
2025-05-15,6,LAX,31.3,5.5,0.0,Clear
2025-05-15,7,LAX,24.0,14.6,0.0,Clear
2025-05-15,8,LAX,11.7,12.5,0.5,Clear
2025-05-15,9,LAX,22.6,8.2,1.0,Cloudy
2025-05-15,10,LAX,10.4,7.3,0.0,Clear
2025-05-15,11,LAX,24.9,6.9,0.5,Cloudy
2025-05-15,12,LAX,10.7,2.8,0.0,Cloudy
2025-05-15,13,LAX,24.9,1.2,0.0,Snow
2025-05-15,14,LAX,14.1,5.5,0.5,Snow
2025-05-15,15,LAX,21.6,11.9,0.0,Cloudy
2025-05-15,16,LAX,16.2,2.2,0.0,Cloudy
2025-05-15,17,LAX,20.5,14.1,0.0,Snow
2025-05-15,18,LAX,28.9,2.2,5.0,Snow
2025-05-15,19,LAX,20.4,3.8,0.1,Cloudy
2025-05-15,20,LAX,10.7,4.9,0.0,Thunderstorm
2025-05-15,21,LAX,18.3,3.1,0.5,Thunderstorm
2025-05-15,22,LAX,31.8,3.9,1.0,Thunderstorm
2025-05-15,23,LAX,20.0,0.9,0.0,Cloudy
2025-05-16,0,LAX,29.4,8.8,0.0,Clear
2025-05-16,1,LAX,10.6,14.1,0.0,Cloudy
2025-05-16,2,LAX,12.1,14.1,0.0,Fog
2025-05-16,3,LAX,13.9,8.0,0.0,Cloudy
2025-05-16,4,LAX,25.6,2.5,0.1,Rain
2025-05-16,5,LAX,10.6,11.7,0.0,Rain
2025-05-16,6,LAX,33.9,9.7,0.1,Fog
2025-05-16,7,LAX,24.4,8.7,0.1,Snow
2025-05-16,8,LAX,19.7,8.0,5.0,Fog
2025-05-16,9,LAX,32.3,3.1,1.0,Thunderstorm
2025-05-16,10,LAX,27.0,13.3,0.0,Snow
2025-05-16,11,LAX,18.4,8.5,0.0,Thunderstorm
2025-05-16,12,LAX,28.8,7.6,5.0,Rain
2025-05-16,13,LAX,13.2,14.2,1.0,Rain
2025-05-16,14,LAX,31.4,3.5,0.1,Rain
2025-05-16,15,LAX,27.2,1.0,0.0,Fog
2025-05-16,16,LAX,35.0,5.0,0.0,Rain
2025-05-16,17,LAX,17.4,14.3,0.0,Cloudy
2025-05-16,18,LAX,16.3,13.6,0.5,Snow
2025-05-16,19,LAX,23.8,7.7,0.0,Clear
2025-05-16,20,LAX,12.6,6.5,5.0,Clear
2025-05-16,21,LAX,15.5,0.3,0.5,Cloudy
2025-05-16,22,LAX,33.0,2.0,0.0,Rain
2025-05-16,23,LAX,23.3,13.8,5.0,Thunderstorm
2025-05-17,0,LAX,17.6,11.5,0.0,Clear
2025-05-17,1,LAX,22.7,14.3,0.0,Thunderstorm
2025-05-17,2,LAX,18.6,2.9,0.1,Clear
2025-05-17,3,LAX,14.0,6.1,0.1,Thunderstorm
2025-05-17,4,LAX,33.5,11.4,1.0,Snow
2025-05-17,5,LAX,18.7,14.4,0.0,Snow
2025-05-17,6,LAX,34.3,13.7,0.0,Cloudy
2025-05-17,7,LAX,29.4,9.8,0.0,Clear
2025-05-17,8,LAX,18.8,3.6,0.0,Thunderstorm
2025-05-17,9,LAX,26.5,9.7,5.0,Rain
2025-05-17,10,LAX,17.2,0.1,0.1,Rain
2025-05-17,11,LAX,19.5,13.5,0.5,Clear
2025-05-17,12,LAX,18.8,8.4,0.5,Fog
2025-05-17,13,LAX,32.6,4.6,0.5,Thunderstorm
2025-05-17,14,LAX,21.8,6.5,0.0,Clear
2025-05-17,15,LAX,22.8,6.1,0.0,Clear
2025-05-17,16,LAX,27.0,14.3,0.0,Rain
2025-05-17,17,LAX,18.5,9.5,1.0,Snow
2025-05-17,18,LAX,28.2,3.3,1.0,Clear
2025-05-17,19,LAX,18.1,7.2,5.0,Thunderstorm
2025-05-17,20,LAX,11.5,4.4,0.5,Thunderstorm
2025-05-17,21,LAX,17.2,2.7,0.1,Cloudy
2025-05-17,22,LAX,31.1,10.2,5.0,Clear
2025-05-17,23,LAX,27.8,11.7,1.0,Snow
2025-05-18,0,LAX,25.0,1.3,0.5,Rain
2025-05-18,1,LAX,23.8,7.6,0.1,Fog
2025-05-18,2,LAX,15.5,3.0,1.0,Clear
2025-05-18,3,LAX,25.9,6.9,0.1,Snow
2025-05-18,4,LAX,24.3,7.4,0.0,Fog
2025-05-18,5,LAX,11.4,7.1,0.0,Thunderstorm
2025-05-18,6,LAX,23.2,5.5,5.0,Cloudy
2025-05-18,7,LAX,30.7,7.2,0.5,Rain
2025-05-18,8,LAX,28.6,9.1,0.5,Clear
2025-05-18,9,LAX,34.1,6.3,5.0,Fog
2025-05-18,10,LAX,11.3,4.9,0.0,Rain
2025-05-18,11,LAX,34.3,6.6,0.0,Snow
2025-05-18,12,LAX,26.6,13.5,1.0,Fog
2025-05-18,13,LAX,22.5,9.7,0.1,Thunderstorm
2025-05-18,14,LAX,28.1,8.6,0.0,Rain
2025-05-18,15,LAX,30.5,0.3,5.0,Rain
2025-05-18,16,LAX,26.2,7.0,1.0,Rain
2025-05-18,17,LAX,33.4,15.0,0.1,Rain
2025-05-18,18,LAX,24.0,9.1,0.0,Clear
2025-05-18,19,LAX,26.5,14.0,0.5,Thunderstorm
2025-05-18,20,LAX,10.9,14.7,5.0,Clear
2025-05-18,21,LAX,27.0,2.2,1.0,Cloudy
2025-05-18,22,LAX,14.2,7.5,5.0,Fog
2025-05-18,23,LAX,28.1,1.0,0.0,Thunderstorm
2025-05-19,0,LAX,26.8,8.4,0.0,Snow
2025-05-19,1,LAX,23.8,1.9,0.0,Rain
2025-05-19,2,LAX,26.2,10.4,0.0,Thunderstorm
2025-05-19,3,LAX,16.7,2.3,0.5,Cloudy
2025-05-19,4,LAX,31.1,3.1,0.1,Rain
2025-05-19,5,LAX,34.7,0.5,0.1,Rain
2025-05-19,6,LAX,27.7,11.1,5.0,Thunderstorm
2025-05-19,7,LAX,34.2,10.4,0.0,Fog
2025-05-19,8,LAX,16.6,5.7,0.5,Rain
2025-05-19,9,LAX,33.2,2.5,5.0,Snow
2025-05-19,10,LAX,32.3,11.4,0.0,Clear
2025-05-19,11,LAX,12.3,11.0,0.5,Fog
2025-05-19,12,LAX,25.6,5.4,0.1,Cloudy
2025-05-19,13,LAX,22.7,1.6,5.0,Clear
2025-05-19,14,LAX,26.3,14.8,5.0,Thunderstorm
2025-05-19,15,LAX,14.6,0.9,0.1,Clear
2025-05-19,16,LAX,12.3,4.1,0.0,Thunderstorm
2025-05-19,17,LAX,31.4,12.8,0.0,Thunderstorm
2025-05-19,18,LAX,32.5,1.3,0.0,Fog
2025-05-19,19,LAX,26.0,2.5,5.0,Rain
2025-05-19,20,LAX,21.1,10.2,0.0,Fog
2025-05-19,21,LAX,29.1,1.8,0.1,Rain
2025-05-19,22,LAX,11.7,7.9,0.0,Clear
2025-05-19,23,LAX,20.5,8.2,1.0,Fog
2025-05-20,0,LAX,31.6,5.7,0.1,Cloudy
2025-05-20,1,LAX,27.1,8.3,0.0,Snow
2025-05-20,2,LAX,25.3,9.1,0.0,Thunderstorm
2025-05-20,3,LAX,22.8,1.0,0.0,Snow
2025-05-20,4,LAX,28.8,1.7,0.1,Cloudy
2025-05-20,5,LAX,17.6,12.6,0.1,Rain
2025-05-20,6,LAX,27.6,6.1,0.0,Thunderstorm
2025-05-20,7,LAX,19.8,6.8,0.5,Snow
2025-05-20,8,LAX,26.5,8.0,5.0,Thunderstorm
2025-05-20,9,LAX,28.2,3.5,0.0,Cloudy
2025-05-20,10,LAX,29.4,11.3,0.0,Cloudy
2025-05-20,11,LAX,15.2,13.6,0.0,Snow
2025-05-20,12,LAX,16.6,3.3,0.0,Fog
2025-05-20,13,LAX,28.3,2.8,0.5,Clear
2025-05-20,14,LAX,22.7,12.4,0.0,Snow
2025-05-20,15,LAX,25.9,3.2,0.1,Cloudy
2025-05-20,16,LAX,17.2,1.1,0.0,Clear
2025-05-20,17,LAX,20.0,11.9,0.0,Fog
2025-05-20,18,LAX,26.7,1.4,0.5,Snow
2025-05-20,19,LAX,32.1,9.9,5.0,Rain
2025-05-20,20,LAX,10.7,12.1,0.0,Clear
2025-05-20,21,LAX,30.8,3.6,5.0,Rain
2025-05-20,22,LAX,33.8,6.4,0.0,Fog
2025-05-20,23,LAX,17.0,1.5,1.0,Cloudy
2025-05-21,0,LAX,12.4,8.9,0.1,Clear
2025-05-21,1,LAX,19.4,6.6,0.5,Fog
2025-05-21,2,LAX,10.3,3.2,0.0,Clear
2025-05-21,3,LAX,16.0,7.5,5.0,Clear
2025-05-21,4,LAX,32.0,9.4,0.0,Fog
2025-05-21,5,LAX,34.2,4.3,0.0,Rain
2025-05-21,6,LAX,14.8,1.2,0.0,Snow
2025-05-21,7,LAX,24.6,8.4,0.0,Fog
2025-05-21,8,LAX,34.1,6.2,0.0,Thunderstorm
2025-05-21,9,LAX,33.7,13.1,1.0,Fog
2025-05-21,10,LAX,23.7,10.6,5.0,Thunderstorm
2025-05-21,11,LAX,21.3,5.5,0.1,Thunderstorm
2025-05-21,12,LAX,30.6,3.9,1.0,Snow
2025-05-21,13,LAX,23.5,2.9,5.0,Cloudy
2025-05-21,14,LAX,16.9,8.1,0.5,Fog
2025-05-21,15,LAX,16.9,8.0,0.0,Fog
2025-05-21,16,LAX,32.5,5.5,0.0,Snow
2025-05-21,17,LAX,14.7,3.4,0.0,Cloudy
2025-05-21,18,LAX,15.3,10.2,5.0,Rain
2025-05-21,19,LAX,16.4,13.7,0.0,Cloudy
2025-05-21,20,LAX,18.1,8.6,0.0,Thunderstorm
2025-05-21,21,LAX,14.4,0.5,1.0,Snow
2025-05-21,22,LAX,23.1,1.0,5.0,Rain
2025-05-21,23,LAX,29.1,5.0,0.0,Clear
2025-05-22,0,LAX,11.3,8.1,0.0,Cloudy
2025-05-22,1,LAX,22.2,12.0,0.0,Snow
2025-05-22,2,LAX,14.0,7.6,0.0,Snow
2025-05-22,3,LAX,23.7,3.3,0.0,Snow
2025-05-22,4,LAX,16.7,7.9,1.0,Clear
2025-05-22,5,LAX,25.7,13.1,0.0,Cloudy
2025-05-22,6,LAX,34.1,0.1,0.0,Rain
2025-05-22,7,LAX,31.4,10.4,0.1,Fog
2025-05-22,8,LAX,17.4,15.0,0.0,Thunderstorm
2025-05-22,9,LAX,17.4,10.3,0.5,Snow
2025-05-22,10,LAX,32.0,9.1,0.5,Fog
2025-05-22,11,LAX,32.2,10.7,0.0,Cloudy
2025-05-22,12,LAX,19.7,14.0,0.5,Snow
2025-05-22,13,LAX,28.1,14.0,5.0,Snow
2025-05-22,14,LAX,31.8,6.4,0.0,Cloudy
2025-05-22,15,LAX,19.2,7.5,5.0,Clear
2025-05-22,16,LAX,34.9,1.2,0.0,Rain
2025-05-22,17,LAX,30.3,14.0,5.0,Cloudy
2025-05-22,18,LAX,34.7,6.3,0.5,Rain
2025-05-22,19,LAX,18.1,0.6,0.0,Rain
2025-05-22,20,LAX,34.3,1.2,0.5,Cloudy
2025-05-22,21,LAX,32.1,13.1,0.0,Clear
2025-05-22,22,LAX,30.7,11.6,0.0,Thunderstorm
2025-05-22,23,LAX,13.6,3.7,0.0,Cloudy
2025-05-23,0,LAX,25.8,13.3,0.0,Cloudy
2025-05-23,1,LAX,14.2,0.3,5.0,Clear
2025-05-23,2,LAX,12.7,10.4,1.0,Thunderstorm
2025-05-23,3,LAX,23.3,5.6,0.0,Cloudy
2025-05-23,4,LAX,21.1,14.5,0.0,Clear
2025-05-23,5,LAX,28.6,10.5,0.0,Clear
2025-05-23,6,LAX,26.0,8.3,0.0,Snow
2025-05-23,7,LAX,30.6,3.9,0.0,Thunderstorm
2025-05-23,8,LAX,23.5,9.7,5.0,Rain
2025-05-23,9,LAX,16.0,12.3,0.0,Rain
2025-05-23,10,LAX,30.2,0.2,0.0,Clear
2025-05-23,11,LAX,34.0,9.6,5.0,Clear
2025-05-23,12,LAX,19.2,0.2,0.0,Thunderstorm
2025-05-23,13,LAX,31.3,4.0,1.0,Rain
2025-05-23,14,LAX,14.0,0.3,5.0,Cloudy
2025-05-23,15,LAX,13.8,6.5,1.0,Clear
2025-05-23,16,LAX,25.6,6.5,0.0,Rain
2025-05-23,17,LAX,21.8,3.1,1.0,Snow
2025-05-23,18,LAX,27.6,0.2,0.5,Fog
2025-05-23,19,LAX,16.1,11.0,0.0,Cloudy
2025-05-23,20,LAX,25.0,7.9,0.5,Fog
2025-05-23,21,LAX,20.3,12.5,0.5,Fog
2025-05-23,22,LAX,17.7,9.0,0.0,Clear
2025-05-23,23,LAX,15.0,14.0,0.0,Rain
2025-05-24,0,LAX,14.0,1.0,0.1,Rain
2025-05-24,1,LAX,12.4,4.5,0.1,Fog
2025-05-24,2,LAX,32.8,11.2,1.0,Snow
2025-05-24,3,LAX,21.4,8.6,0.0,Clear
2025-05-24,4,LAX,24.9,4.2,0.0,Clear
2025-05-24,5,LAX,11.2,2.1,0.0,Thunderstorm
2025-05-24,6,LAX,12.0,5.7,0.5,Fog
2025-05-24,7,LAX,18.2,5.9,1.0,Clear
2025-05-24,8,LAX,29.5,7.4,0.0,Clear
2025-05-24,9,LAX,30.6,6.7,1.0,Thunderstorm
2025-05-24,10,LAX,30.7,4.2,0.0,Rain
2025-05-24,11,LAX,11.3,1.8,0.0,Clear
2025-05-24,12,LAX,20.4,8.7,0.0,Clear
2025-05-24,13,LAX,24.2,12.5,0.0,Cloudy
2025-05-24,14,LAX,34.6,6.2,1.0,Thunderstorm
2025-05-24,15,LAX,27.0,10.6,0.5,Fog
2025-05-24,16,LAX,33.2,12.9,0.5,Cloudy
2025-05-24,17,LAX,20.8,13.9,0.0,Fog
2025-05-24,18,LAX,26.5,4.6,0.0,Rain
2025-05-24,19,LAX,22.3,12.7,0.0,Rain
2025-05-24,20,LAX,23.8,13.1,5.0,Thunderstorm
2025-05-24,21,LAX,13.5,0.5,1.0,Clear
2025-05-24,22,LAX,10.3,2.6,5.0,Rain
2025-05-24,23,LAX,26.1,1.4,0.0,Snow
2025-05-25,0,LAX,12.4,9.2,0.0,Rain
2025-05-25,1,LAX,19.3,2.5,0.5,Cloudy
2025-05-25,2,LAX,18.0,12.8,0.0,Thunderstorm
2025-05-25,3,LAX,20.9,8.3,0.0,Fog
2025-05-25,4,LAX,30.1,8.1,5.0,Fog
2025-05-25,5,LAX,20.3,14.7,0.1,Thunderstorm
2025-05-25,6,LAX,27.8,1.9,0.0,Cloudy
2025-05-25,7,LAX,14.3,1.8,5.0,Clear
2025-05-25,8,LAX,25.9,3.5,0.0,Clear
2025-05-25,9,LAX,17.2,0.2,0.1,Fog
2025-05-25,10,LAX,21.1,7.7,0.5,Clear
2025-05-25,11,LAX,18.8,5.5,0.1,Fog
2025-05-25,12,LAX,19.4,3.9,1.0,Clear
2025-05-25,13,LAX,29.9,4.0,0.0,Fog
2025-05-25,14,LAX,20.5,4.4,0.0,Rain
2025-05-25,15,LAX,18.1,11.7,0.0,Cloudy
2025-05-25,16,LAX,26.9,8.9,0.1,Cloudy
2025-05-25,17,LAX,33.0,11.7,0.0,Rain
2025-05-25,18,LAX,18.5,4.6,0.0,Clear
2025-05-25,19,LAX,31.6,9.7,0.0,Cloudy
2025-05-25,20,LAX,25.0,0.5,0.1,Thunderstorm
2025-05-25,21,LAX,23.9,6.7,0.1,Rain
2025-05-25,22,LAX,14.7,14.7,0.0,Clear
2025-05-25,23,LAX,26.6,2.5,0.0,Thunderstorm
2025-05-26,0,LAX,34.6,4.8,0.5,Thunderstorm
2025-05-26,1,LAX,33.1,4.2,1.0,Thunderstorm
2025-05-26,2,LAX,19.1,0.8,0.0,Rain
2025-05-26,3,LAX,19.3,3.3,0.0,Fog
2025-05-26,4,LAX,19.4,14.8,0.0,Thunderstorm
2025-05-26,5,LAX,27.8,2.2,1.0,Cloudy
2025-05-26,6,LAX,17.5,0.5,0.5,Cloudy
2025-05-26,7,LAX,22.7,0.2,5.0,Rain
2025-05-26,8,LAX,17.3,13.6,5.0,Clear
2025-05-26,9,LAX,32.4,5.5,5.0,Snow
2025-05-26,10,LAX,30.1,2.0,1.0,Clear
2025-05-26,11,LAX,23.0,8.1,1.0,Clear
2025-05-26,12,LAX,24.5,7.8,0.0,Rain
2025-05-26,13,LAX,20.6,4.2,0.0,Thunderstorm
2025-05-26,14,LAX,13.3,3.8,0.0,Fog
2025-05-26,15,LAX,15.3,7.0,0.5,Rain
2025-05-26,16,LAX,14.4,9.1,0.0,Thunderstorm
2025-05-26,17,LAX,19.5,9.5,0.5,Cloudy
2025-05-26,18,LAX,18.9,11.9,1.0,Fog
2025-05-26,19,LAX,19.2,1.7,0.0,Thunderstorm
2025-05-26,20,LAX,22.7,11.2,0.0,Clear
2025-05-26,21,LAX,12.7,0.1,1.0,Clear
2025-05-26,22,LAX,24.7,7.2,5.0,Thunderstorm
2025-05-26,23,LAX,16.5,13.4,0.0,Snow
2025-05-27,0,LAX,12.8,0.2,0.5,Fog
2025-05-27,1,LAX,19.2,3.3,1.0,Snow
2025-05-27,2,LAX,23.0,11.5,0.0,Thunderstorm
2025-05-27,3,LAX,23.1,1.1,0.0,Fog
2025-05-27,4,LAX,30.4,0.9,5.0,Fog
2025-05-27,5,LAX,24.7,7.0,0.0,Clear
2025-05-27,6,LAX,16.6,3.1,0.0,Thunderstorm
2025-05-27,7,LAX,19.0,11.9,0.0,Fog
2025-05-27,8,LAX,13.1,14.3,0.0,Thunderstorm
2025-05-27,9,LAX,26.8,5.2,0.0,Rain
2025-05-27,10,LAX,13.5,5.1,0.1,Cloudy
2025-05-27,11,LAX,14.2,8.8,5.0,Snow
2025-05-27,12,LAX,20.7,8.6,0.0,Snow
2025-05-27,13,LAX,29.4,1.3,1.0,Fog
2025-05-27,14,LAX,16.3,1.1,0.0,Fog
2025-05-27,15,LAX,29.2,4.1,0.5,Rain
2025-05-27,16,LAX,15.4,7.0,0.1,Fog
2025-05-27,17,LAX,20.3,14.0,0.5,Thunderstorm
2025-05-27,18,LAX,16.4,12.0,0.0,Thunderstorm
2025-05-27,19,LAX,30.9,3.1,5.0,Rain
2025-05-27,20,LAX,33.4,1.8,0.0,Snow
2025-05-27,21,LAX,15.4,7.2,0.0,Cloudy
2025-05-27,22,LAX,14.0,5.8,5.0,Fog
2025-05-27,23,LAX,29.7,5.4,0.1,Clear
2025-05-28,0,LAX,24.1,12.6,0.0,Rain
2025-05-28,1,LAX,12.4,3.7,0.0,Thunderstorm
2025-05-28,2,LAX,28.0,7.1,0.0,Rain
2025-05-28,3,LAX,23.5,4.2,0.0,Fog
2025-05-28,4,LAX,28.9,8.3,0.0,Snow
2025-05-28,5,LAX,27.8,1.5,0.0,Fog
2025-05-28,6,LAX,15.3,10.5,0.5,Fog
2025-05-28,7,LAX,25.6,14.1,0.1,Fog
2025-05-28,8,LAX,21.7,10.9,5.0,Cloudy
2025-05-28,9,LAX,32.8,11.0,5.0,Thunderstorm
2025-05-28,10,LAX,31.0,4.1,5.0,Rain
2025-05-28,11,LAX,21.4,9.9,5.0,Rain
2025-05-28,12,LAX,28.3,0.2,0.0,Thunderstorm
2025-05-28,13,LAX,33.0,8.5,1.0,Rain
2025-05-28,14,LAX,31.8,14.8,1.0,Thunderstorm
2025-05-28,15,LAX,16.3,2.3,0.1,Clear
2025-05-28,16,LAX,18.3,10.3,0.1,Cloudy
2025-05-28,17,LAX,20.5,3.8,5.0,Clear
2025-05-28,18,LAX,21.2,7.9,0.0,Rain
2025-05-28,19,LAX,13.9,10.5,0.5,Cloudy
2025-05-28,20,LAX,24.8,9.8,5.0,Snow
2025-05-28,21,LAX,18.3,7.3,0.1,Snow
2025-05-28,22,LAX,21.3,10.8,1.0,Snow
2025-05-28,23,LAX,32.8,6.7,0.0,Fog
